"prov";"comune";"id_sito";"codice_regionale";"codice_provinciale";"cause";"interventi";"coord_x";"coord_y";"data_agg";"stato_procedimento";"longitudine";"latitudine";"esito_coordinate"
"TORINO";"TORINO";"3100";"01-03100";"TO-01027";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"397433,0";"4993034,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6967502";"45.0833347";"OK"
"TORINO";"TORINO";"3101";"01-03101";"TO-01028";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Sversamenti incidentali su suolo e acque";"VERIFICA IN CORSO";"390505,0";"4985761,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6103321";"45.0168452";"OK"
"TORINO";"MAPPANO";"3102";"01-03102";"TO-01029";"";"VERIFICA IN CORSO";"399591,0";"5001096,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.7225454";"45.1561982";"OK"
"TORINO";"RIVA PRESSO CHIERI";"3115";"01-03115";"TO-01036";"";"BONIFICA E RIPRISTINO AMBIENTALE";"410665,0";"4982563,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.8667069";"44.9908893";"OK"
"TORINO";"VAUDA CANAVESE";"3116";"01-03116";"TO-01037";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"394404,0";"5012717,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6541070";"45.2600198";"OK"
"TORINO";"SETTIMO TORINESE";"3119";"01-03119";"TO-01038";"";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"400636,0";"5001863,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"7.7356845";"45.1632487";"OK"
"TORINO";"TORINO";"3121";"01-03121";"TO-01039";"";"VERIFICA IN CORSO";"397360,0";"4992046,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6960252";"45.0744326";"OK"
"TORINO";"PECETTO TORINESE";"3124";"01-03124";"TO-01041";"";"VERIFICA IN CORSO";"403030,0";"4983703,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.7696521";"45.0001471";"OK"
"TORINO";"SANTENA";"3159";"01-03159";"TO-01046";"";"VERIFICA IN CORSO";"403849,0";"4977286,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.7812650";"44.9425060";"OK"
"TORINO";"TORINO";"3160";"01-03160";"TO-01047";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"398943,0";"4993800,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.7157774";"45.0904456";"OK"
"TORINO";"SALBERTRAND";"3167";"01-03167";"TO-01051";"";"VERIFICA IN CORSO";"333951,0";"4993082,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"6.8905544";"45.0717179";"OK"
"TORINO";"COLLEGNO";"3171";"01-03171";"TO-01053";"";"VERIFICA IN CORSO";"387250,0";"4994073,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.5671666";"45.0911350";"OK"
"TORINO";"IVREA";"3175";"01-03175";"TO-01054";"";"VERIFICA IN CORSO";"411987,0";"5033590,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.8744486";"45.4502900";"OK"
"TORINO";"TORINO";"3177";"01-03177";"TO-01055";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"392521,0";"4993033,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6343543";"45.0825965";"OK"
"TORINO";"ORBASSANO";"3178";"01-03178";"TO-01056";"";"VERIFICA IN CORSO";"386912,0";"4985966,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.5646991";"45.0181261";"OK"
"TORINO";"GRUGLIASCO";"3180";"01-03180";"TO-01058";"";"VERIFICA IN CORSO";"391307,0";"4990384,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6195076";"45.0585721";"OK"
"TORINO";"COLLEGNO";"3181";"01-03181";"TO-01059";"";"VERIFICA IN CORSO";"389810,0";"4992455,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6000452";"45.0769780";"OK"
"TORINO";"TORINO";"3190";"01-03190";"TO-01067";"";"VERIFICA IN CORSO";"399764,0";"4991593,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.7266494";"45.0707004";"OK"
"TORINO";"CIRIE'";"3199";"01-03199";"TO-01072";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"390497,0";"5008368,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6052822";"45.2202861";"OK"
"TORINO";"TORINO";"3201";"01-03201";"TO-01073";"";"VERIFICA IN CORSO";"393713,0";"4993490,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6493989";"45.0868892";"OK"
"TORINO";"CAMBIANO";"3202";"01-03202";"TO-01074";"";"BONIFICA E RIPRISTINO AMBIENTALE";"402314,0";"4979746,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.7613368";"44.9644365";"OK"
"TORINO";"RIVALTA DI TORINO";"3204";"01-03204";"TO-01076";"";"VERIFICA IN CORSO";"386750,0";"4988219,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.5621361";"45.0383751";"OK"
"TORINO";"TORINO";"3205";"01-03205";"TO-01077";"";"VERIFICA IN CORSO";"396894,0";"4992595,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6899936";"45.0793056";"OK"
"TORINO";"TORINO";"3206";"01-03206";"TO-01078";"";"VERIFICA IN CORSO";"397245,0";"4992780,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6944141";"45.0810215";"OK"
"TORINO";"RIVOLI";"3207";"01-03207";"TO-01079";"";"VERIFICA IN CORSO";"383093,0";"4992757,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.5146637";"45.0786178";"OK"
"TORINO";"CASTELLAMONTE";"3208";"01-03208";"TO-01080";"";"VERIFICA IN CORSO";"399990,0";"5026258,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.7225502";"45.3826945";"OK"
"TORINO";"TORINO";"3214";"01-03214";"TO-01082";"";"VERIFICA IN CORSO";"392863,0";"4991879,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6389452";"45.0722632";"OK"
"TORINO";"PIOSSASCO";"3216";"01-03216";"TO-01083";"";"VERIFICA IN CORSO";"";"";"2026-09-07T00:00:00.000Z";"ATTIVO";"";"";"NULL"
"TORINO";"VOLVERA";"3219";"01-03219";"TO-01084";"Sversamenti incidentali su suolo e acque; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"382539,0";"4976941,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.5113193";"44.9362000";"OK"
"TORINO";"AVIGLIANA";"3220";"01-03220";"TO-01085";"";"VERIFICA IN CORSO";"374421,0";"4993311,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.4043861";"45.0821169";"OK"
"TORINO";"MONCALIERI";"3221";"01-03221";"TO-01086";"";"VERIFICA IN CORSO";"394547,0";"4985653,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6616400";"45.0164859";"OK"
"TORINO";"MONCALIERI";"3222";"01-03222";"TO-01087";"";"VERIFICA IN CORSO";"395516,0";"4982909,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6745044";"44.9919347";"OK"
"TORINO";"TORINO";"3223";"01-03223";"TO-01088";"";"VERIFICA IN CORSO";"393384,0";"4992378,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6454560";"45.0768325";"OK"
"TORINO";"ORBASSANO";"3225";"01-03225";"TO-01089";"";"VERIFICA IN CORSO";"";"";"2026-09-07T00:00:00.000Z";"ATTIVO";"";"";"NULL"
"TORINO";"TORINO";"3228";"01-03228";"TO-01091";"";"VERIFICA IN CORSO";"394283,0";"4993793,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6565761";"45.0897014";"OK"
"TORINO";"NICHELINO";"3229";"01-03229";"TO-01092";"";"VERIFICA IN CORSO";"393470,0";"4983519,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6484267";"44.9971202";"OK"
"TORINO";"TORINO";"3231";"01-03231";"TO-01093";"";"VERIFICA IN CORSO";"394236,0";"4994309,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6558700";"45.0943381";"OK"
"TORINO";"AVIGLIANA";"3232";"01-03232";"TO-01094";"";"VERIFICA IN CORSO";"374752,0";"4993812,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.4084649";"45.0866838";"OK"
"TORINO";"TORINO";"3233";"01-03233";"TO-01095";"";"VERIFICA IN CORSO";"4508674,0";"7674772,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.6747720";"45.0867400";"OK"
"TORINO";"TORINO";"3237";"01-03237";"TO-01096";"";"VERIFICA IN CORSO";"";"";"2026-09-07T00:00:00.000Z";"ATTIVO";"";"";"NULL"
"TORINO";"COLLEGNO";"3238";"01-03238";"TO-01097";"";"BONIFICA E RIPRISTINO AMBIENTALE";"388849,0";"4992128,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.5879119";"45.0738850";"OK"
"TORINO";"TORINO";"3239";"01-03239";"TO-01098";"";"VERIFICA IN CORSO";"398405,0";"4995263,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.7086456";"45.1035348";"OK"
"VERBANO-CUSIO-OSSOLA";"CANNOBIO";"376";"01-00376";"VB-00003";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"476385,0";"5101557,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.6946542";"46.0671799";"OK"
"VERBANO-CUSIO-OSSOLA";"PIEVE VERGONTE";"386";"01-00386";"VB-00004";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE; MESSA IN SICUREZZA OPERATIVA";"443858,0";"5095058,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2748644";"46.0067945";"OK"
"VERBANO-CUSIO-OSSOLA";"PIEVE VERGONTE";"416";"01-00416";"VB-00006";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"443516,0";"5096665,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2702573";"46.0212287";"OK"
"VERBANO-CUSIO-OSSOLA";"VILLADOSSOLA";"424";"01-00424";"VB-00007";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE; MESSA IN SICUREZZA PERMANENTE";"442745,0";"5100230,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.2598690";"46.0532480";"OK"
"VERBANO-CUSIO-OSSOLA";"MERGOZZO";"437";"01-00437";"VB-00008";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"456222,0";"5088409,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4351589";"45.9478555";"OK"
"VERBANO-CUSIO-OSSOLA";"BAVENO";"514";"01-00514";"VB-00009";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE";"457982,0";"5085984,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4580787";"45.9261404";"OK"
"VERBANO-CUSIO-OSSOLA";"CEPPO MORELLI";"539";"01-00539";"VB-00010";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"425768,0";"5090974,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.0418757";"45.9683210";"OK"
"VERBANO-CUSIO-OSSOLA";"VERBANIA";"587";"01-00587";"VB-00012";"Eventi accidentali";"VERIFICA IN CORSO";"458242,0";"5086353,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4613997";"45.9294773";"OK"
"VERBANO-CUSIO-OSSOLA";"BAVENO";"746";"01-00746";"VB-00018";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"459276,0";"5086246,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4747449";"45.9285763";"OK"
"VERBANO-CUSIO-OSSOLA";"CASALE CORTE CERRO";"779";"01-00779";"VB-00019";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"454576,0";"5083707,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4143681";"45.9054306";"OK"
"VERBANO-CUSIO-OSSOLA";"VILLADOSSOLA";"1143";"01-01143";"VB-00026";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE";"442934,0";"5101123,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.2622050";"46.0613004";"OK"
"VERBANO-CUSIO-OSSOLA";"VERBANIA";"1191";"01-01191";"VB-00027";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE";"462739,0";"5087228,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.5193324";"45.9376110";"OK"
"VERBANO-CUSIO-OSSOLA";"DOMODOSSOLA";"1277";"01-01277";"VB-00032";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"445729,0";"5104914,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2979055";"46.0956452";"OK"
"VERBANO-CUSIO-OSSOLA";"DOMODOSSOLA";"1295";"01-01295";"VB-00033";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"MESSA IN SICUREZZA PERMANENTE; BONIFICA E RIPRISTINO AMBIENTALE";"446030,0";"5107396,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3015172";"46.1180058";"OK"
"VERBANO-CUSIO-OSSOLA";"MACUGNAGA";"1403";"01-01403";"VB-00034";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"420780,0";"5088138,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"7.9779741";"45.9422420";"OK"
"VERBANO-CUSIO-OSSOLA";"MACUGNAGA";"1404";"01-01404";"VB-00035";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"423834,0";"5090090,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.0170576";"45.9601538";"OK"
"VERBANO-CUSIO-OSSOLA";"VALSTRONA";"1405";"01-01405";"VB-00036";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"441010,0";"5087399,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2390273";"45.9376273";"OK"
"VERBANO-CUSIO-OSSOLA";"CREVOLADOSSOLA";"1425";"01-01425";"VB-00039";"Incidenti a pipe line";"BONIFICA E RIPRISTINO AMBIENTALE";"445469,0";"5108938,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.2940800";"46.1318384";"OK"
"VERBANO-CUSIO-OSSOLA";"OMEGNA";"1476";"01-01476";"VB-00041";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"BONIFICA E RIPRISTINO AMBIENTALE";"454433,0";"5080526,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4128264";"45.8767920";"OK"
"VERBANO-CUSIO-OSSOLA";"FORMAZZA";"1479";"01-01479";"VB-00043";"Eventi accidentali";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"455545,0";"5131918,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4223434";"46.3393783";"OK"
"VERBANO-CUSIO-OSSOLA";"VILLADOSSOLA";"1496";"01-01496";"VB-00044";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Eventi accidentali";"VERIFICA IN CORSO";"443942,0";"5100884,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2752643";"46.0592329";"OK"
"VERBANO-CUSIO-OSSOLA";"VOGOGNA";"1555";"01-01555";"VB-00048";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE; INTERVENTO NON NECESSARIO";"443719,0";"5098137,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.2727060";"46.0344928";"OK"
"VERBANO-CUSIO-OSSOLA";"VILLADOSSOLA";"1622";"01-01622";"VB-00051";"Eventi accidentali";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"443764,0";"5102250,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.2728018";"46.0715116";"OK"
"VERBANO-CUSIO-OSSOLA";"MACUGNAGA";"1661";"01-01661";"VB-00052";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Eventi accidentali";"MESSA IN SICUREZZA PERMANENTE; BONIFICA E RIPRISTINO AMBIENTALE";"423579,0";"5089880,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.0138008";"45.9582357";"OK"
"VERBANO-CUSIO-OSSOLA";"STRESA";"1683";"01-01683";"VB-00053";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"464553,0";"5081172,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.5431796";"45.8832018";"OK"
"VERBANO-CUSIO-OSSOLA";"VILLADOSSOLA";"1879";"01-01879";"VB-00059";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"443060,0";"5102117,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2637149";"46.0702564";"OK"
"VERBANO-CUSIO-OSSOLA";"CREVOLADOSSOLA";"1882";"01-01882";"VB-00061";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"445629,0";"5110226,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.2960034";"46.1434425";"OK"
"VERBANO-CUSIO-OSSOLA";"VILLADOSSOLA";"1893";"01-01893";"VB-00062";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"442941,0";"5101864,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.2622066";"46.0679696";"OK"
"VERBANO-CUSIO-OSSOLA";"VERBANIA";"1915";"01-01915";"VB-00063";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"466283,0";"5087788,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.5650093";"45.9428343";"OK"
"VERBANO-CUSIO-OSSOLA";"VERBANIA";"1946";"01-01946";"VB-00065";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"466953,0";"5087514,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.5736717";"45.9404008";"OK"
"VERBANO-CUSIO-OSSOLA";"DOMODOSSOLA";"1975";"01-01975";"VB-00066";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE";"445395,0";"5108746,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.2931442";"46.1301046";"OK"
"VERBANO-CUSIO-OSSOLA";"VERBANIA";"1980";"01-01980";"VB-00067";"Eventi accidentali";"BONIFICA E RIPRISTINO AMBIENTALE";"467104,0";"5087173,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.5756431";"45.9373390";"OK"
"VERBANO-CUSIO-OSSOLA";"CREVOLADOSSOLA";"1989";"01-01989";"VB-00068";"Sversamenti incidentali su suolo e acque";"BONIFICA E RIPRISTINO AMBIENTALE";"445830,0";"5110111,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.2986189";"46.1424235";"OK"
"VERBANO-CUSIO-OSSOLA";"VILLADOSSOLA";"2004";"01-02004";"VB-00069";"Eventi accidentali; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"443673,0";"5101529,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.2717105";"46.0650155";"OK"
"VERBANO-CUSIO-OSSOLA";"GHIFFA";"2032";"01-02032";"VB-00071";"";"VERIFICA IN CORSO";"470744,0";"5089829,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.6224356";"45.9614083";"OK"
"VERBANO-CUSIO-OSSOLA";"VERBANIA";"2059";"01-02059";"VB-00073";"Sversamenti incidentali su suolo e acque; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"BONIFICA E RIPRISTINO AMBIENTALE";"463780,0";"5089185,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.5326129";"45.9552800";"OK"
"VERBANO-CUSIO-OSSOLA";"VERBANIA";"2064";"01-02064";"VB-00074";"Incidenti a pipe line";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"457874,0";"5087296,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4565705";"45.9379418";"OK"
"VERBANO-CUSIO-OSSOLA";"VERBANIA";"2075";"01-02075";"VB-00076";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"466813,0";"5086474,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.5719377";"45.9310338";"OK"
"VERBANO-CUSIO-OSSOLA";"ANZOLA D'OSSOLA";"2084";"01-02084";"VB-00078";"";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"448952,0";"5092850,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.3408904";"45.9873215";"OK"
"VERBANO-CUSIO-OSSOLA";"PIEVE VERGONTE";"2085";"01-02085";"VB-00079";"";"VERIFICA IN CORSO";"442894,0";"5096582,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2622320";"46.0204302";"OK"
"VERBANO-CUSIO-OSSOLA";"VERBANIA";"2125";"01-02125";"VB-00081";"";"VERIFICA IN CORSO";"465677,0";"5086693,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.5572698";"45.9329491";"OK"
"VERBANO-CUSIO-OSSOLA";"VILLADOSSOLA";"2138";"01-02138";"VB-00083";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Sversamenti incidentali su suolo e acque";"BONIFICA E RIPRISTINO AMBIENTALE";"443091,0";"5101878,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2641443";"46.0681081";"OK"
"VERBANO-CUSIO-OSSOLA";"DOMODOSSOLA";"2171";"01-02171";"VB-00084";"";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"445641,0";"5107757,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.2964417";"46.1212238";"OK"
"VERBANO-CUSIO-OSSOLA";"CEPPO MORELLI";"2204";"01-02204";"VB-00085";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"425671,0";"5090813,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.0406489";"45.9668616";"OK"
"VERBANO-CUSIO-OSSOLA";"ORNAVASSO";"2220";"01-02220";"VB-00086";"";"BONIFICA E RIPRISTINO AMBIENTALE";"454458,0";"5090956,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4121579";"45.9706636";"OK"
"VERBANO-CUSIO-OSSOLA";"VOGOGNA";"2230";"01-02230";"VB-00087";"";"VERIFICA IN CORSO";"444246,0";"5096761,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2796765";"46.0221525";"OK"
"VERBANO-CUSIO-OSSOLA";"VIGNONE";"2296";"01-02296";"VB-00091";"";"VERIFICA IN CORSO";"466658,0";"5089146,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.5697525";"45.9550748";"OK"
"VERBANO-CUSIO-OSSOLA";"PIEVE VERGONTE";"2324";"01-02324";"VB-00092";"";"VERIFICA IN CORSO";"443748,0";"5096180,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.2733116";"46.0168830";"OK"
"VERBANO-CUSIO-OSSOLA";"VERBANIA";"2336";"01-02336";"VB-00094";"";"VERIFICA IN CORSO";"465640,0";"5086259,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.5568236";"45.9290411";"OK"
"VERBANO-CUSIO-OSSOLA";"VILLADOSSOLA";"2372";"01-02372";"VB-00097";"";"BONIFICA E RIPRISTINO AMBIENTALE";"443230,0";"5100930,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.2660546";"46.0595881";"OK"
"VERBANO-CUSIO-OSSOLA";"VERBANIA";"2394";"01-02394";"VB-00099";"";"BONIFICA E RIPRISTINO AMBIENTALE";"461762,0";"5087614,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.5066987";"45.9410314";"OK"
"VERCELLI";"CRESCENTINO";"1459";"01-01459";"VC-00067";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO";"428758,0";"5004810,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.0930362";"45.1931738";"OK"
"VERCELLI";"VERCELLI";"1460";"01-01460";"VC-00068";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"VERIFICA IN CORSO";"454390,0";"5020139,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.4179208";"45.3332760";"OK"
"VERCELLI";"VERCELLI";"1480";"01-01480";"VC-00070";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"453062,0";"5017525,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4012215";"45.3096600";"OK"
"VERCELLI";"VERCELLI";"1498";"01-01498";"VC-00078";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"INTERVENTO NON NECESSARIO A SEGUITO ANALISI DI RISCHIO";"453645,0";"5019188,0";"2026-09-07T00:00:00.000Z";"CONCLUSO";"8.4085026";"45.3246673";"OK"
"VERCELLI";"VILLARBOIT";"1508";"01-01508";"VC-00079";"Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture; Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti";"VERIFICA IN CORSO";"448824,0";"5033816,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3454718";"45.4559947";"OK"
"VERCELLI";"ROASIO";"1665";"01-01665";"VC-00081";"Presenza di sostanze inquinanti dovuta a gestione scorretta dei rifiuti; Presenza di sostanze inquinanti dovuta a cattiva gestione di impianti o strutture";"MESSA IN SICUREZZA PERMANENTE";"446919,0";"5048971,0";"2026-09-07T00:00:00.000Z";"ATTIVO";"8.3194663";"45.5922545";"OK"
